source_plot,split,instance_id,safe_reject,coverage_critical,counted_negative,redundant_positive,protected_unknown
G3W,train,112,False,True,False,False,False
G3W,train,113,False,True,False,False,False
G3W,train,114,False,True,False,False,False
G3W,train,115,False,True,False,False,False
G3W,train,116,False,True,False,False,False
G3W,train,117,False,True,False,False,False
G3W,train,118,False,False,False,False,True
G3W,train,119,True,False,True,False,False
G3W,train,120,True,False,True,False,False
G3W,train,121,False,True,False,False,False
G3W,train,122,True,False,True,False,False
G3W,train,123,True,False,True,False,False
G3W,train,124,True,False,True,False,False
G3W,train,125,True,False,True,False,False
G3W,train,126,False,True,False,False,False
G3W,train,127,False,True,False,False,False
G3W,train,128,False,True,False,False,False
G3W,train,129,False,True,False,False,False
G3W,train,130,True,False,True,False,False
G3W,train,131,False,True,False,False,False
G3W,train,132,False,True,False,False,False
G3W,train,133,False,False,False,False,True
G3W,train,134,False,True,False,False,False
G3W,train,135,False,True,False,False,False
G3W,train,136,True,False,True,False,False
G3W,train,137,True,False,True,False,False
G3W,train,138,True,False,True,False,False
G3W,train,139,True,False,True,False,False
G3W,train,140,False,True,False,False,False
G3W,train,141,False,False,False,False,True
G3W,train,142,False,True,False,False,False
G3W,train,143,True,False,True,False,False
G3W,train,144,False,True,False,False,False
G3W,train,145,True,False,True,False,False
G3W,train,146,False,True,False,False,False
G3W,train,147,False,True,False,False,False
G3W,train,148,False,True,False,False,False
G3W,train,149,True,False,True,False,False
G3W,train,150,False,True,False,False,False
G3W,train,151,False,True,False,False,False
G3W,train,152,False,True,False,False,False
G3W,train,153,False,True,False,False,False
G3W,train,154,False,True,False,False,False
G3W,train,155,False,True,False,False,False
G3W,train,156,False,True,False,False,False
G3W,train,157,False,True,False,False,False
G3W,train,158,False,False,False,False,True
G3W,train,159,False,True,False,False,False
G3W,train,160,False,True,False,False,False
G3W,train,161,False,True,False,False,False
G3W,train,162,False,True,False,False,False
G3W,train,163,False,True,False,False,False
G3W,train,164,False,True,False,False,False
G3W,train,165,False,True,False,False,False
G3W,train,166,False,True,False,False,False
G3W,train,167,True,False,True,False,False
G3W,train,168,False,True,False,False,False
G3W,train,169,False,True,False,False,False
G3W,train,170,False,True,False,False,False
G3W,train,171,False,True,False,False,False
G3W,train,172,False,True,False,False,False
G3W,train,173,True,False,True,False,False
G3W,train,174,False,False,False,False,True
G3W,train,175,False,True,False,False,False
G3W,train,176,False,True,False,False,False
G3W,train,177,True,False,True,False,False
G3W,train,178,False,True,False,False,False
G3W,train,179,False,True,False,False,False
G3W,train,180,False,True,False,False,False
G3W,train,181,True,False,True,False,False
G3W,train,182,False,False,False,False,True
G3W,train,183,False,False,False,False,True
G3W,train,184,False,True,False,False,False
G3W,train,185,False,True,False,False,False
G3W,train,186,False,True,False,False,False
G3W,train,187,False,True,False,False,False
G3W,train,188,False,True,False,False,False
G3W,train,189,False,True,False,False,False
G3W,train,190,False,True,False,False,False
G3W,train,191,False,True,False,False,False
G3W,train,192,False,True,False,False,False
G3W,train,193,False,True,False,False,False
G3W,train,194,True,False,True,False,False
G3W,train,195,True,False,True,False,False
G3W,train,196,True,False,True,False,False
G3W,train,197,True,False,True,False,False
G3W,train,198,False,True,False,False,False
G3W,train,199,False,True,False,False,False
G3W,train,200,False,True,False,False,False
G3W,train,201,False,True,False,False,False
G3W,train,202,True,False,True,False,False
G3W,train,203,True,False,True,False,False
G3W,train,204,False,True,False,False,False
G3W,train,205,False,True,False,False,False
G3W,train,206,False,True,False,False,False
G3W,train,207,False,True,False,False,False
G3W,train,208,False,True,False,False,False
G3W,train,209,True,False,True,False,False
G3W,train,210,False,True,False,False,False
G3W,train,211,False,True,False,False,False
G3W,train,212,True,False,True,False,False
G3W,train,213,False,True,False,False,False
G3W,train,214,True,False,True,False,False
G3W,train,215,True,False,True,False,False
G3W,train,216,True,False,True,False,False
G3W,train,217,False,True,False,False,False
G3W,train,218,False,True,False,False,False
G3W,train,219,False,True,False,False,False
G3W,train,220,True,False,True,False,False
G3W,train,221,False,True,False,False,False
G3W,train,222,False,True,False,False,False
G3W,train,223,False,True,False,False,False
G3W,train,224,False,True,False,False,False
G3W,train,225,True,False,True,False,False
G3W,train,226,True,False,True,False,False
G3W,train,227,False,True,False,False,False
G3W,train,228,False,True,False,False,False
G3W,train,229,False,True,False,False,False
G3W,train,230,False,True,False,False,False
G3W,train,231,False,True,False,False,False
G3W,train,232,False,True,False,False,False
G3W,train,233,False,True,False,False,False
G3W,train,234,True,False,True,False,False
G3W,train,235,False,True,False,False,False
G3W,train,236,False,True,False,False,False
G3W,train,237,False,True,False,False,False
G3W,train,238,False,True,False,False,False
G3W,train,239,False,True,False,False,False
G3W,train,240,False,True,False,False,False
G3W,train,241,False,True,False,False,False
G3W,train,242,False,False,False,False,True
G3W,train,243,True,False,True,False,False
G3W,train,244,False,True,False,False,False
G3W,train,245,False,True,False,False,False
G3W,train,246,False,True,False,False,False
G3W,train,247,False,True,False,False,False
G3W,train,248,True,False,True,False,False
G3W,train,249,True,False,True,False,False
G3W,train,250,False,True,False,False,False
G3W,train,251,False,True,False,False,False
G3W,train,252,False,True,False,False,False
G3W,train,253,False,True,False,False,False
G3W,train,254,False,True,False,False,False
G3W,train,255,False,True,False,False,False
G3W,train,256,False,True,False,False,False
G3W,train,257,False,True,False,False,False
G3W,train,258,False,True,False,False,False
G3W,train,259,True,False,True,False,False
G3W,train,260,False,True,False,False,False
G3W,train,261,True,False,True,False,False
G3W,train,262,False,True,False,False,False
G3W,train,263,False,True,False,False,False
G3W,train,264,False,True,False,False,False
G3W,train,265,True,False,True,False,False
G3W,train,266,False,True,False,False,False
G3W,train,267,False,True,False,False,False
G3W,train,268,True,False,True,False,False
G3W,train,269,False,True,False,False,False
G3W,train,270,True,False,True,False,False
G3W,train,271,True,False,True,False,False
G3W,train,272,False,False,False,False,True
G3W,train,273,False,False,False,False,True
G3W,train,274,False,True,False,False,False
G3W,train,275,False,True,False,False,False
G3W,train,276,False,True,False,False,False
G3W,train,277,False,True,False,False,False
G3W,train,278,False,True,False,False,False
G3W,train,279,False,True,False,False,False
G3W,train,280,False,True,False,False,False
G3W,train,281,False,True,False,False,False
G3W,train,282,True,False,True,False,False
G3W,train,283,False,True,False,False,False
G3W,train,284,False,True,False,False,False
G3W,train,285,False,True,False,False,False
G3W,train,286,False,True,False,False,False
G3W,train,287,False,True,False,False,False
G3W,train,288,False,True,False,False,False
G3W,train,289,True,False,True,False,False
G3W,train,290,False,True,False,False,False
G3W,train,291,False,True,False,False,False
G3W,train,292,False,False,False,False,True
G3W,train,293,False,True,False,False,False
G3W,train,294,True,False,True,False,False
G3W,train,295,False,True,False,False,False
G3W,train,296,False,True,False,False,False
G3W,train,297,False,True,False,False,False
G3W,train,298,False,True,False,False,False
G3W,train,299,False,True,False,False,False
G3W,train,300,True,False,True,False,False
G3W,train,301,False,True,False,False,False
G3W,train,302,True,False,True,False,False
G3W,train,303,False,True,False,False,False
G3W,train,304,True,False,True,False,False
G3W,train,305,False,True,False,False,False
G3W,train,306,True,False,True,False,False
G3W,train,307,False,True,False,False,False
G3W,train,308,True,False,True,False,False
G3W,train,309,False,True,False,False,False
G3W,train,310,True,False,True,False,False
G3W,train,311,True,False,True,False,False
G3W,train,312,False,True,False,False,False
G3W,train,313,True,False,True,False,False
G3W,train,314,False,True,False,False,False
G3W,train,315,False,True,False,False,False
G3W,train,316,True,False,True,False,False
G3W,train,317,False,True,False,False,False
G3W,train,318,True,False,True,False,False
G3W,train,319,True,False,True,False,False
G3W,train,320,True,False,True,False,False
G3W,train,321,False,True,False,False,False
G3W,train,322,True,False,True,False,False
G3W,train,323,True,False,True,False,False
G3W,train,324,False,True,False,False,False
G3W,train,325,False,True,False,False,False
G3W,train,326,False,True,False,False,False
G3W,train,327,True,False,True,False,False
G3W,train,328,False,True,False,False,False
G3W,train,329,False,True,False,False,False
G3W,train,330,False,True,False,False,False
G3W,train,331,False,True,False,False,False
G3W,train,332,False,True,False,False,False
G3W,train,333,False,True,False,False,False
G3W,train,334,False,True,False,False,False
G3W,train,335,True,False,True,False,False
G3W,train,336,True,False,True,False,False
G3W,train,337,False,True,False,False,False
G3W,train,338,False,True,False,False,False
G3W,train,339,False,True,False,False,False
G3W,train,340,False,True,False,False,False
G3W,train,341,False,True,False,False,False
G3W,train,342,False,True,False,False,False
G3W,train,343,False,True,False,False,False
G3W,train,344,False,True,False,False,False
G3W,train,345,False,True,False,False,False
G3W,train,346,False,True,False,False,False
G3W,train,347,True,False,True,False,False
G3W,train,348,True,False,True,False,False
G3W,train,349,False,True,False,False,False
G3W,train,350,True,False,True,False,False
G3W,train,351,True,False,True,False,False
G3W,train,352,True,False,True,False,False
G3W,train,353,True,False,True,False,False
G3W,train,354,False,True,False,False,False
G3W,train,355,False,False,False,False,True
G3W,train,356,False,False,False,False,True
G3W,train,357,True,False,True,False,False
G3W,train,358,True,False,True,False,False
G3W,train,359,False,True,False,False,False
G3W,train,360,True,False,True,False,False
G3W,train,361,True,False,True,False,False
G3W,train,362,False,True,False,False,False
G3W,train,363,False,True,False,False,False
G3W,train,364,False,True,False,False,False
G3W,train,365,True,False,True,False,False
G3W,train,366,True,False,True,False,False
G3W,train,367,True,False,True,False,False
G3W,train,368,True,False,True,False,False
G3W,train,369,True,False,True,False,False
G3W,train,370,False,True,False,False,False
G3W,train,371,False,True,False,False,False
G3W,train,372,False,True,False,False,False
G3W,train,373,False,True,False,False,False
G3W,train,374,False,True,False,False,False
G3W,train,375,False,True,False,False,False
G3W,train,376,False,True,False,False,False
G3W,train,377,False,True,False,False,False
G3W,train,378,False,True,False,False,False
G3W,train,379,True,False,True,False,False
G3W,train,380,True,False,True,False,False
G3W,train,381,False,True,False,False,False
G3W,train,382,False,True,False,False,False
G3W,train,383,True,False,True,False,False
G3W,train,384,False,True,False,False,False
G3W,train,385,False,True,False,False,False
G3W,train,386,True,False,True,False,False
G3W,train,387,True,False,True,False,False
G3W,train,388,False,True,False,False,False
G3W,train,389,False,True,False,False,False
G3W,train,390,False,True,False,False,False
G3W,train,391,True,False,True,False,False
G3W,train,392,False,True,False,False,False
G3W,train,393,False,True,False,False,False
G3W,train,394,True,False,True,False,False
G3W,train,395,True,False,True,False,False
G3W,train,396,True,False,True,False,False
G3W,train,397,False,True,False,False,False
G3W,train,398,True,False,True,False,False
G3W,train,399,False,True,False,False,False
G3W,train,400,True,False,True,False,False
G3W,train,401,True,False,True,False,False
G3W,train,402,True,False,True,False,False
G3W,train,403,True,False,True,False,False
G3W,train,404,False,True,False,False,False
G3W,train,405,True,False,True,False,False
G3W,train,406,True,False,True,False,False
G3W,train,407,False,True,False,False,False
G3W,train,408,False,True,False,False,False
G3W,train,409,True,False,True,False,False
G3W,train,410,False,True,False,False,False
G3W,train,411,True,False,True,False,False
G3W,train,412,False,True,False,False,False
G3W,train,413,True,False,True,False,False
G3W,train,414,True,False,True,False,False
G3W,train,415,True,False,True,False,False
G3W,train,416,True,False,True,False,False
G3W,train,417,True,False,True,False,False
G3W,train,418,False,False,False,False,True
G3W,train,419,True,False,True,False,False
G3W,train,420,True,False,True,False,False
G3W,train,421,False,True,False,False,False
G3W,train,422,True,False,True,False,False
G3W,train,423,True,False,True,False,False
G3W,train,424,True,False,True,False,False
G3W,train,425,False,False,False,False,True
G3W,train,426,False,False,False,False,True
G3W,train,427,False,True,False,False,False
G3W,train,428,True,False,True,False,False
G3W,train,429,True,False,True,False,False
G3W,train,430,False,True,False,False,False
G3W,train,431,True,False,True,False,False
G3W,train,432,True,False,True,False,False
G3W,train,433,True,False,True,False,False
G3W,train,434,True,False,True,False,False
G3W,train,435,True,False,True,False,False
G3W,train,436,True,False,True,False,False
G3W,train,437,True,False,True,False,False
G3W,train,438,True,False,True,False,False
G3W,train,439,True,False,True,False,False
G3W,train,440,False,True,False,False,False
G3W,train,441,True,False,True,False,False
G3W,train,442,False,True,False,False,False
G3W,train,443,True,False,True,False,False
G3W,train,444,True,False,True,False,False
G3W,train,445,False,True,False,False,False
G3W,train,446,True,False,True,False,False
G3W,train,447,False,True,False,False,False
G3W,train,448,True,False,True,False,False
G3W,train,449,False,True,False,False,False
G3W,train,450,False,True,False,False,False
G3W,train,451,True,False,True,False,False
G3W,train,452,False,False,False,False,True
G3W,train,453,False,True,False,False,False
G3W,train,454,True,False,True,False,False
G3W,train,455,True,False,True,False,False
G3W,train,456,True,False,True,False,False
G3W,train,457,True,False,True,False,False
G3W,train,458,True,False,True,False,False
G3W,train,459,True,False,True,False,False
G3W,train,460,False,False,False,False,True
G3W,train,461,False,True,False,False,False
G3W,train,462,False,True,False,False,False
G3W,train,463,True,False,True,False,False
G3W,train,464,True,False,True,False,False
G3W,train,465,True,False,True,False,False
G3W,train,466,True,False,True,False,False
G3W,train,467,True,False,True,False,False
G3W,train,468,True,False,True,False,False
G3W,train,469,False,True,False,False,False
G3W,train,470,True,False,True,False,False
G3W,train,471,True,False,True,False,False
G3W,train,472,False,True,False,False,False
G3W,train,473,True,False,True,False,False
G3W,train,474,False,True,False,False,False
G3W,train,475,True,False,True,False,False
G3W,train,476,True,False,True,False,False
G3W,train,477,True,False,True,False,False
G3W,train,478,False,True,False,False,False
G3W,train,479,True,False,True,False,False
G3W,train,480,False,True,False,False,False
G3W,train,481,True,False,True,False,False
G3W,train,482,True,False,True,False,False
G3W,train,483,True,False,True,False,False
G3W,train,484,True,False,True,False,False
G3W,train,485,False,True,False,False,False
G3W,train,486,True,False,True,False,False
G3W,train,487,False,True,False,False,False
G3W,train,488,False,True,False,False,False
G3W,train,489,True,False,True,False,False
G3W,train,490,True,False,True,False,False
G3W,train,491,False,True,False,False,False
G3W,train,492,True,False,True,False,False
G3W,train,493,True,False,True,False,False
G3W,train,494,True,False,True,False,False
G3W,train,495,True,False,True,False,False
G3W,train,496,True,False,True,False,False
G3W,train,497,False,True,False,False,False
G3W,train,498,True,False,True,False,False
G3W,train,499,True,False,True,False,False
G3W,train,500,True,False,True,False,False
G3W,train,501,True,False,True,False,False
G3W,train,502,True,False,True,False,False
G3W,train,503,False,True,False,False,False
G3W,train,504,False,True,False,False,False
G3W,train,505,True,False,True,False,False
G3W,train,506,True,False,True,False,False
G3W,train,507,True,False,True,False,False
G3W,train,508,True,False,True,False,False
G3W,train,509,True,False,True,False,False
G3W,train,510,True,False,True,False,False
G3W,train,511,True,False,True,False,False
G3W,train,512,True,False,True,False,False
G3W,train,513,False,False,False,False,True
G3W,train,514,True,False,True,False,False
G3W,train,515,True,False,True,False,False
G3W,train,516,True,False,True,False,False
G3W,train,517,True,False,True,False,False
G3W,train,518,True,False,True,False,False
G3W,train,519,True,False,True,False,False
G3W,train,520,False,True,False,False,False
G3W,train,521,True,False,True,False,False
G3W,train,522,True,False,True,False,False
G3W,train,523,True,False,True,False,False
G3W,train,524,True,False,True,False,False
G3W,train,525,False,True,False,False,False
G3W,train,526,False,True,False,False,False
G3W,train,527,True,False,True,False,False
G3W,train,528,False,True,False,False,False
G3W,train,529,True,False,True,False,False
G3W,train,530,False,True,False,False,False
G3W,train,531,False,True,False,False,False
G3W,train,532,True,False,True,False,False
G3W,train,533,True,False,True,False,False
G3W,train,534,True,False,True,False,False
G3W,train,535,True,False,True,False,False
L2N,train,1,False,True,False,False,False
L2N,train,2,False,True,False,False,False
L2N,train,3,False,True,False,False,False
L2N,train,4,False,True,False,False,False
L2N,train,5,False,True,False,False,False
L2N,train,6,False,True,False,False,False
L2N,train,7,False,True,False,False,False
L2N,train,8,True,False,True,False,False
L2N,train,9,False,True,False,False,False
L2N,train,10,False,True,False,False,False
L2N,train,11,False,True,False,False,False
L2N,train,12,False,True,False,False,False
L2N,train,13,False,True,False,False,False
L2N,train,14,False,True,False,False,False
L2N,train,15,False,True,False,False,False
L2N,train,16,False,True,False,False,False
L2N,train,17,False,True,False,False,False
L2N,train,18,False,True,False,False,False
L2N,train,19,False,True,False,False,False
L2N,train,20,False,True,False,False,False
L2N,train,21,False,True,False,False,False
L2N,train,22,True,False,True,False,False
L2N,train,23,True,False,True,False,False
L2N,train,24,False,True,False,False,False
L2N,train,25,False,True,False,False,False
L2N,train,26,False,True,False,False,False
L2N,train,27,False,True,False,False,False
L2N,train,28,False,True,False,False,False
L2N,train,29,False,True,False,False,False
L2N,train,30,False,True,False,False,False
L2N,train,31,False,True,False,False,False
L2N,train,32,False,True,False,False,False
L2N,train,33,False,True,False,False,False
L2N,train,34,False,True,False,False,False
L2N,train,35,False,False,False,False,True
L2N,train,36,False,True,False,False,False
L2N,train,37,False,True,False,False,False
L2N,train,38,False,True,False,False,False
L2N,train,39,False,True,False,False,False
L2N,train,40,False,True,False,False,False
L2N,train,41,False,True,False,False,False
L2N,train,42,False,True,False,False,False
L2N,train,43,False,True,False,False,False
L2N,train,44,False,True,False,False,False
L2N,train,45,False,False,False,False,True
L2N,train,46,False,True,False,False,False
L2N,train,47,False,True,False,False,False
L2N,train,48,False,True,False,False,False
L2N,train,49,False,True,False,False,False
L2N,train,50,False,True,False,False,False
L2N,train,51,False,True,False,False,False
L2N,train,52,False,True,False,False,False
L2N,train,53,False,True,False,False,False
L2N,train,54,False,True,False,False,False
L2N,train,55,False,True,False,False,False
L2N,train,56,False,True,False,False,False
L2N,train,57,False,True,False,False,False
L2N,train,58,True,False,True,False,False
L2N,train,59,False,True,False,False,False
L2N,train,60,False,True,False,False,False
L2N,train,61,False,True,False,False,False
L2N,train,62,False,True,False,False,False
L2N,train,63,False,True,False,False,False
L2N,train,64,False,True,False,False,False
L2N,train,65,False,True,False,False,False
L2N,train,66,False,True,False,False,False
L2N,train,67,False,True,False,False,False
L2N,train,68,False,True,False,False,False
L2N,train,69,False,True,False,False,False
L2N,train,70,False,True,False,False,False
L2N,train,71,False,True,False,False,False
L2N,train,72,False,True,False,False,False
L2N,train,73,True,False,True,False,False
L2N,train,74,False,True,False,False,False
L2N,train,75,False,True,False,False,False
L2N,train,76,False,True,False,False,False
L2N,train,77,False,True,False,False,False
L2N,train,78,False,True,False,False,False
L2N,train,79,False,True,False,False,False
L2N,train,80,False,True,False,False,False
L2N,train,81,False,True,False,False,False
L2N,train,82,False,True,False,False,False
L2N,train,83,False,True,False,False,False
L2N,train,84,False,True,False,False,False
L2N,train,85,False,True,False,False,False
L2N,train,86,False,True,False,False,False
L2N,train,87,False,True,False,False,False
L2N,train,88,False,True,False,False,False
L2N,train,89,False,True,False,False,False
L2N,train,90,False,True,False,False,False
L2N,train,91,False,True,False,False,False
L2N,train,92,False,True,False,False,False
L2N,train,93,False,True,False,False,False
L2N,train,94,False,True,False,False,False
L2N,train,95,False,True,False,False,False
L2N,train,96,False,True,False,False,False
L2N,train,97,False,True,False,False,False
L2N,train,98,False,True,False,False,False
L2N,train,99,False,True,False,False,False
L2N,train,100,False,True,False,False,False
L2N,train,101,False,True,False,False,False
L2N,train,102,False,True,False,False,False
L2N,train,103,False,True,False,False,False
L2N,train,104,False,False,False,False,True
L2N,train,105,False,True,False,False,False
L2N,train,106,False,True,False,False,False
L2N,train,107,False,True,False,False,False
L2N,train,108,False,True,False,False,False
L2N,train,109,False,True,False,False,False
L2N,train,110,False,True,False,False,False
L2N,train,111,False,True,False,False,False
L2N,train,112,False,True,False,False,False
L2N,train,113,False,True,False,False,False
L2N,train,114,False,True,False,False,False
L2N,train,115,False,True,False,False,False
L2N,train,116,False,True,False,False,False
L2N,train,117,True,False,True,False,False
L2N,train,118,False,True,False,False,False
L2N,train,119,False,True,False,False,False
L2N,train,120,False,True,False,False,False
L2N,train,121,False,True,False,False,False
L2N,train,122,False,True,False,False,False
L2N,train,123,False,True,False,False,False
L2N,train,124,False,True,False,False,False
L2N,train,125,False,True,False,False,False
L2N,train,126,False,True,False,False,False
L2N,train,127,False,True,False,False,False
L2N,train,128,False,True,False,False,False
L2N,train,129,True,False,True,False,False
L2N,train,130,False,True,False,False,False
L2N,train,131,False,True,False,False,False
L2N,train,132,False,True,False,False,False
L2N,train,133,False,True,False,False,False
L2N,train,134,False,True,False,False,False
L2N,train,135,False,True,False,False,False
L2N,train,136,False,True,False,False,False
L2N,train,137,False,True,False,False,False
L2N,train,138,False,True,False,False,False
L2N,train,139,False,True,False,False,False
L2N,train,140,False,True,False,False,False
L2N,train,141,False,True,False,False,False
L2N,train,142,False,True,False,False,False
L2N,train,143,False,True,False,False,False
L2N,train,144,False,True,False,False,False
L2N,train,145,True,False,True,False,False
L2N,train,146,False,True,False,False,False
L2N,train,147,False,True,False,False,False
L2N,train,148,False,True,False,False,False
L2N,train,149,False,True,False,False,False
L2N,train,150,False,True,False,False,False
L2N,train,151,False,True,False,False,False
L2N,train,152,False,True,False,False,False
L2N,train,153,False,True,False,False,False
L2N,train,154,False,True,False,False,False
L2N,train,155,False,True,False,False,False
L2N,train,156,False,True,False,False,False
L2N,train,157,False,True,False,False,False
L2N,train,158,False,True,False,False,False
L2N,train,159,True,False,True,False,False
L2N,train,160,True,False,True,False,False
L2N,train,161,False,True,False,False,False
L2N,train,162,False,True,False,False,False
L2N,train,163,False,True,False,False,False
L2N,train,164,False,True,False,False,False
L2N,train,165,False,True,False,False,False
L2N,train,166,False,True,False,False,False
L2N,train,167,False,True,False,False,False
L2N,train,168,False,True,False,False,False
L2N,train,169,False,True,False,False,False
L2N,train,170,True,False,True,False,False
L2N,train,171,False,True,False,False,False
L2N,train,172,False,True,False,False,False
L2N,train,173,False,True,False,False,False
L2N,train,174,True,False,True,False,False
L2N,train,175,True,False,True,False,False
L2N,train,176,False,True,False,False,False
L2N,train,177,True,False,True,False,False
L2N,train,178,True,False,True,False,False
L2N,train,179,True,False,True,False,False
L2N,train,180,False,True,False,False,False
L2N,train,181,True,False,True,False,False
L2N,train,182,False,True,False,False,False
L2N,train,183,False,True,False,False,False
L2N,train,184,False,True,False,False,False
L2N,train,185,False,True,False,False,False
L2N,train,186,False,True,False,False,False
L2N,train,187,False,True,False,False,False
L2N,train,188,False,True,False,False,False
L2N,train,189,False,True,False,False,False
L2N,train,190,True,False,True,False,False
L2N,train,191,True,False,True,False,False
L2N,train,192,False,True,False,False,False
L2N,train,193,False,True,False,False,False
L2N,train,194,True,False,True,False,False
L2N,train,195,False,True,False,False,False
L2N,train,196,True,False,True,False,False
L2N,train,197,False,True,False,False,False
L2N,train,198,False,True,False,False,False
L2N,train,199,True,False,True,False,False
L2N,train,200,True,False,True,False,False
L2N,train,201,False,True,False,False,False
L2N,train,202,False,True,False,False,False
L2N,train,203,False,True,False,False,False
L2N,train,204,True,False,True,False,False
L2N,train,205,False,True,False,False,False
L2N,train,206,False,True,False,False,False
L2N,train,207,True,False,True,False,False
L2N,train,208,False,False,False,False,True
L2N,train,209,True,False,True,False,False
L2N,train,210,True,False,True,False,False
L2N,train,211,False,True,False,False,False
L2N,train,212,True,False,True,False,False
L2N,train,213,True,False,True,False,False
L2N,train,214,False,True,False,False,False
L2N,train,215,True,False,True,False,False
L2N,train,216,True,False,True,False,False
L2N,train,217,True,False,True,False,False
L2N,train,218,True,False,True,False,False
L2N,train,219,True,False,True,False,False
L2N,train,220,True,False,True,False,False
L2N,train,221,False,True,False,False,False
L2N,train,222,False,False,False,False,True
L2N,train,223,True,False,True,False,False
L2N,train,224,False,True,False,False,False
L2N,train,225,False,False,False,False,True
L2N,train,226,True,False,True,False,False
L2N,train,227,False,True,False,False,False
L2N,train,228,False,True,False,False,False
L2N,train,229,False,True,False,False,False
L2N,train,230,True,False,True,False,False
L2N,train,231,True,False,True,False,False
L2N,train,232,False,True,False,False,False
L2N,train,233,True,False,True,False,False
L2N,train,234,False,True,False,False,False
L2N,train,235,True,False,True,False,False
L2N,train,236,True,False,True,False,False
L2N,train,237,True,False,True,False,False
L2N,train,238,True,False,True,False,False
L2N,train,239,True,False,True,False,False
L2N,train,240,True,False,True,False,False
L2N,train,241,True,False,True,False,False
L2N,train,242,True,False,True,False,False
L2N,train,243,False,True,False,False,False
L2N,train,244,False,True,False,False,False
L2N,train,245,True,False,True,False,False
L2N,train,246,True,False,True,False,False
L2N,train,247,True,False,True,False,False
L2N,train,248,True,False,True,False,False
L2N,train,249,True,False,True,False,False
L2N,train,250,True,False,True,False,False
L2N,train,251,True,False,True,False,False
L2N,train,252,False,False,False,False,True
L2N,train,253,True,False,True,False,False
L2N,train,254,True,False,True,False,False
L2N,train,255,False,True,False,False,False
L2N,train,256,False,True,False,False,False
L2N,train,257,False,False,False,False,True
L2N,train,258,True,False,True,False,False
L2N,train,259,True,False,True,False,False
L2N,train,260,False,True,False,False,False
L2N,train,261,False,False,False,False,True
L2N,train,262,True,False,True,False,False
L2N,train,263,True,False,True,False,False
L2N,train,264,False,True,False,False,False
L2N,train,265,True,False,True,False,False
L2N,train,266,False,True,False,False,False
L2N,train,267,True,False,True,False,False
L2N,train,268,True,False,True,False,False
L2N,train,269,True,False,True,False,False
L2N,train,270,True,False,True,False,False
L2N,train,271,False,True,False,False,False
L2N,train,272,True,False,True,False,False
L2N,train,273,True,False,True,False,False
L2N,train,274,False,True,False,False,False
L2N,train,275,False,True,False,False,False
L2N,train,276,False,True,False,False,False
L2N,train,277,True,False,True,False,False
L2N,train,278,True,False,True,False,False
L2N,train,279,True,False,True,False,False
L2N,train,280,False,True,False,False,False
L2N,train,281,True,False,True,False,False
L2N,train,282,False,True,False,False,False
L2N,train,283,True,False,True,False,False
L2N,train,284,False,True,False,False,False
L2N,train,285,False,True,False,False,False
L2N,train,286,True,False,True,False,False
L2N,train,287,True,False,True,False,False
L2N,train,288,True,False,True,False,False
L2N,train,289,False,True,False,False,False
L2N,train,290,False,True,False,False,False
L2N,train,291,True,False,True,False,False
L2N,train,292,False,False,False,False,True
L2N,train,293,True,False,True,False,False
L2N,train,294,True,False,True,False,False
L2N,train,295,False,True,False,False,False
L2N,train,296,True,False,True,False,False
L2N,train,297,True,False,True,False,False
L2N,train,298,True,False,True,False,False
L2N,train,299,True,False,True,False,False
L2N,train,300,True,False,True,False,False
L2N,train,301,True,False,True,False,False
L2N,train,302,True,False,True,False,False
L2N,train,303,True,False,True,False,False
L2N,train,304,False,True,False,False,False
L2N,train,305,False,True,False,False,False
L2N,train,306,True,False,True,False,False
L2N,train,307,True,False,True,False,False
L2N,train,308,True,False,True,False,False
L2N,train,309,False,True,False,False,False
L2N,train,310,True,False,True,False,False
L2N,train,311,True,False,True,False,False
L2N,train,312,False,True,False,False,False
L2N,train,313,False,True,False,False,False
L2N,train,314,True,False,True,False,False
L2N,train,315,False,True,False,False,False
L2N,train,316,True,False,True,False,False
L2N,train,317,True,False,True,False,False
L2N,train,318,False,True,False,False,False
L2N,train,319,True,False,True,False,False
L2N,train,320,True,False,True,False,False
L2N,train,321,True,False,True,False,False
L2N,train,322,True,False,True,False,False
L2N,train,323,True,False,True,False,False
L2N,train,324,True,False,True,False,False
L2N,train,325,True,False,True,False,False
L2N,train,326,True,False,True,False,False
L2N,train,327,True,False,True,False,False
L2N,train,328,True,False,True,False,False
L2N,train,329,True,False,True,False,False
L2N,train,330,True,False,True,False,False
L2N,train,331,True,False,True,False,False
L2N,train,332,False,True,False,False,False
L2N,train,333,True,False,True,False,False
L2N,train,334,False,True,False,False,False
L2N,train,335,True,False,True,False,False
L2N,train,336,True,False,True,False,False
L2N,train,337,True,False,True,False,False
L2N,train,338,True,False,True,False,False
L2N,train,339,True,False,True,False,False
L2N,train,340,True,False,True,False,False
L2N,train,341,False,True,False,False,False
L2N,train,342,True,False,True,False,False
L2N,train,343,False,False,False,False,True
L2N,train,344,True,False,True,False,False
L2N,train,345,True,False,True,False,False
L2N,train,346,True,False,True,False,False
L2N,train,347,True,False,True,False,False
L2N,train,348,True,False,True,False,False
L2N,train,349,True,False,True,False,False
L2N,train,350,False,True,False,False,False
L2N,train,351,True,False,True,False,False
